PCNA_ID,CATEGORY,RANK,ITEM_ID,IS_NEW,REASON,IS_PURCHASED
default,Drinkware,6,SM-6924,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,7,1601-93,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,8,SM-6686,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,9,1601-91,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,10,1624-74,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,11,1601-95,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,12,1627-30,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,13,1625-66,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,14,SM-6928,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,15,1625-53,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,16,1627-37,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,17,1601-94,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,18,SM-6709,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,19,1625-76,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,20,1625-69,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,21,SM-6789,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,22,SM-6355,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,23,SM-6375,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,24,SM-6942,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,25,1601-96,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,26,1626-37,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,27,1627-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,28,SM-6939,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,29,1601-92,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,30,1627-24,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,31,1626-47,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,32,SM-6667,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,33,1600-36,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,34,1628-09,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,35,1600-32,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,36,1600-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,37,SM-6949,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,38,1625-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,39,1626-35,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,40,SM-6975,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,41,SM-6330,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,42,SM-6799,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,43,1625-47,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,44,SM-6835,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,45,SM-6685,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,46,1628-20,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,47,1625-67,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,48,1600-14,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,49,1628-14,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,50,1628-31,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,51,1627-32,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,52,1626-46,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,53,1623-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,54,1627-38,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,55,1628-82,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,56,SM-6926,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,57,1626-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,58,SM-6598,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,59,1627-17,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,60,1627-16,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,61,1600-61,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,62,1622-63,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,63,1600-39,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,64,1628-53,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,65,1628-80,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,66,1628-46,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,67,1600-60,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,68,1623-65,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,69,1626-22,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,70,SM-6867,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,71,SM-6814,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,72,1627-39,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,73,1628-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,74,1627-25,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,75,SM-6673,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,76,SM-6941,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,77,1622-97,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,78,1628-56,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,79,1627-31,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,80,SM-6931,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,81,SM-6740,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,82,1601-97,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,83,1600-23,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,84,SM-6937,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,85,1625-40,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,86,SM-6943,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,87,1627-40,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,88,1624-92,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,89,1600-43,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,90,0011-86,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,91,SM-6921,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,92,SM-6640,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,93,1627-13,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,94,1600-38,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,95,1600-40,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,96,SM-6313,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,97,1600-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,98,1627-36,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,99,1628-90,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,100,SM-6665,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,101,1628-87,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,102,SM-6784,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,103,1600-35,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,104,1600-44,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,105,SM-6820,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,106,1600-37,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,107,1600-41,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,108,SM-6788,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,109,1626-44,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,110,1628-78,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,111,SM-6697,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,112,1628-88,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,113,1629-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,114,1627-28,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,115,1600-42,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,116,SM-6822,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,117,1628-89,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,118,SM-6932,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,119,1601-08,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,120,1625-22,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,121,1627-35,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,122,1626-60,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,123,1621-84,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,124,1628-91,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,125,1600-73,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,126,SM-6933,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,127,SM-6012,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,128,1600-29,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Drinkware,129,1600-93,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,1,2700-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,2,1921-09,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,3,SM-4101,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,4,2700-03,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,5,2800-29,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,6,0600-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,7,6620-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,8,2800-11,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,9,2800-82,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,10,0770-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,11,2700-67,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,12,SM-3468,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,13,SM-3455,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,14,1065-08,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,15,6620-31,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,16,SM-3443,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,17,SM-3429,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,18,2800-46,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,19,SM-3414,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,20,2700-07,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,21,0911-22,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,22,SM-3597,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,23,2800-03,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,24,1015-86,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,25,SM-5256,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,26,SM-4616,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,27,SM-5268,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,28,1066-54,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,29,SM-5269,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,30,0551-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,31,SM-3484,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,32,2700-05,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,33,0770-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,34,2700-02,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,35,0912-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,36,2700-63,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,37,SM-3534,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,38,SM-3616,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,39,SM-3412,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,40,2800-45,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,41,1035-81,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,42,1015-26,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,43,0770-06,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,44,1521-20,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,45,1015-17,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,46,2800-80,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,47,2800-79,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,48,SM-4347,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,49,2800-81,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,50,0911-31,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,51,0600-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,52,0551-06,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,53,2800-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,54,SM-3686,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,55,SM-4801,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,56,0911-32,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,57,1066-61,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,58,1066-55,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,59,2800-94,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,60,2800-65,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,61,1000-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,62,SM-3500,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,63,2800-71,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,64,0914-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,65,SM-5255,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,66,2800-19,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,67,0770-77,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,68,2800-58,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,69,0911-20,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,70,2900-45,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,71,0911-07,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,72,2700-53,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,73,0551-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,74,1066-18,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,75,2800-56,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,76,1066-60,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,77,2700-04,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,78,1921-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,79,2900-46,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,80,2800-74,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,81,SM-3457,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,82,0911-19,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,83,SM-5274,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,84,2800-95,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,85,0400-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,86,SM-5260,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,87,0911-05,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,88,SM-5270,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,89,0911-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,90,1067-62,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,91,0911-18,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,92,SM-5280,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,93,SM-5264,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,94,0911-33,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,95,SM-5273,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,96,SM-5262,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,97,1066-56,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,98,3280-10,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,99,1066-62,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,100,1921-12,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,101,SM-3583,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,102,0913-02,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,103,0913-03,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,104,SM-5279,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,105,1000-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,106,2700-52,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,107,SM-5277,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,108,0913-01,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,109,1066-57,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,110,1066-58,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,111,SM-5281,true,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,112,2800-96,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,113,SM-5265,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,114,2800-21,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
default,Stationery,115,SM-5278,false,"{""REASON"": ""popular product"", ""SUPPORT"": []}",false
